12.72834	-5.07272	309.41878	-0.00177	-0.00594	-0.00126	0.01856	1	-2E-05	0.0001	2E-05	1	-3E-05	-0.0001	3E-05	1
12.70874	-5.07486	309.41376	-0.00237	0.00251	0.00671	0.03399	1	0.00012	-4E-05	-0.00012	1	-4E-05	4E-05	4E-05	1
12.73327	-5.07053	309.40914	-0.00413	-0.00689	0.00042	0.02415	1	1E-05	0.00012	-1E-05	1	-7E-05	-0.00012	7E-05	1
12.72587	-5.11264	309.37763	0.00261	-0.00767	0.00228	0.05371	1	4E-05	0.00013	-4E-05	1	5E-05	-0.00013	-5E-05	1
12.70603	-5.11346	309.37193	0.00722	-0.00603	0.00206	0.08066	1	4E-05	0.00011	-4E-05	1	0.00013	-0.00011	-0.00013	1
12.70758	-5.10826	309.36207	0.00744	-0.00498	0.00457	0.07882	1	8E-05	9E-05	-8E-05	1	0.00013	-9E-05	-0.00013	1
12.72539	-5.1201	309.35595	0.00791	-0.00547	-0.00093	0.08927	1	-2E-05	0.0001	2E-05	1	0.00014	-0.0001	-0.00014	1
12.49276	-4.9604	309.3062	0.00972	-0.01017	0.02685	0.13874	1	0.00047	0.00018	-0.00047	1	0.00017	-0.00018	-0.00017	1
12.50065	-4.93107	309.29975	0.01078	-0.01029	0.029	0.1395	1	0.00051	0.00018	-0.00051	1	0.00019	-0.00018	-0.00019	1
12.47966	-4.92183	309.29237	0.01111	-0.00513	0.03189	0.14503	1	0.00056	9E-05	-0.00056	1	0.00019	-9E-05	-0.00019	1
12.41343	-5.00755	309.20363	0.01618	0.00868	0.02127	0.11248	1	0.00037	-0.00015	-0.00037	1	0.00028	0.00015	-0.00028	1
12.40785	-5.00983	309.21225	0.01534	0.01645	0.02284	0.1123	1	0.0004	-0.00029	-0.0004	1	0.00027	0.00029	-0.00027	1
12.39858	-5.00128	309.20702	0.01588	0.0107	0.02074	0.09816	1	0.00036	-0.00019	-0.00036	1	0.00028	0.00019	-0.00028	1
12.36756	-4.97077	309.16567	0.02776	0.0215	0.01477	0.12719	1	0.00026	-0.00038	-0.00026	1	0.00048	0.00038	-0.00048	1
12.38072	-5.02596	309.19793	0.01541	0.01384	0.01755	0.08831	1	0.00031	-0.00024	-0.00031	1	0.00027	0.00024	-0.00027	1
12.35705	-4.96917	309.18324	0.01287	0.02157	0.0344	0.15003	1	0.0006	-0.00038	-0.0006	1	0.00022	0.00038	-0.00022	1
12.38952	-4.99875	309.18815	0.0243	0.01077	0.0258	0.11578	1	0.00045	-0.00019	-0.00045	1	0.00042	0.00019	-0.00042	1
12.39308	-4.97209	309.16036	0.01437	0.0151	0.02266	0.11164	1	0.0004	-0.00026	-0.0004	1	0.00025	0.00026	-0.00025	1
12.3752	-4.99839	309.18032	0.01614	0.01339	0.02074	0.11544	1	0.00036	-0.00023	-0.00036	1	0.00028	0.00023	-0.00028	1
12.39148	-5.01485	309.16919	0.01712	0.00959	0.02244	0.11345	1	0.00039	-0.00017	-0.00039	1	0.0003	0.00017	-0.0003	1
12.37695	-4.99086	309.16588	0.01632	0.01252	0.02114	0.1242	1	0.00037	-0.00022	-0.00037	1	0.00028	0.00022	-0.00028	1
12.36501	-5.00437	309.15774	0.01473	0.0137	0.02678	0.11643	1	0.00047	-0.00024	-0.00047	1	0.00026	0.00024	-0.00026	1
12.36941	-5.00191	309.17516	0.01833	0.00949	0.02404	0.12772	1	0.00042	-0.00017	-0.00042	1	0.00032	0.00017	-0.00032	1
12.31755	-4.92668	309.19985	0.02297	0.00626	0.01119	0.19988	1	0.0002	-0.00011	-0.0002	1	0.0004	0.00011	-0.0004	1
12.31742	-4.9009	309.20824	0.02539	0.01357	0.01474	0.19264	1	0.00026	-0.00024	-0.00026	1	0.00044	0.00024	-0.00044	1
12.37142	-4.98199	309.16076	0.01908	0.01605	0.0277	0.11194	1	0.00048	-0.00028	-0.00048	1	0.00033	0.00028	-0.00033	1
12.36384	-4.98294	309.15508	0.02548	0.01244	0.02632	0.10442	1	0.00046	-0.00022	-0.00046	1	0.00044	0.00022	-0.00044	1
12.39232	-4.979	309.15618	0.02469	0.0169	0.02719	0.1051	1	0.00047	-0.00029	-0.00047	1	0.00043	0.0003	-0.00043	1
12.37133	-4.98176	309.15551	0.02107	0.01171	0.02183	0.12174	1	0.00038	-0.0002	-0.00038	1	0.00037	0.0002	-0.00037	1
12.37869	-4.95723	309.16558	0.01392	0.01091	0.02701	0.10997	1	0.00047	-0.00019	-0.00047	1	0.00024	0.00019	-0.00024	1
12.3721	-4.99619	309.15767	0.02093	0.0139	0.02673	0.13628	1	0.00047	-0.00024	-0.00047	1	0.00037	0.00024	-0.00037	1
12.40472	-4.95524	309.15676	0.01334	0.02364	0.02883	0.14833	1	0.0005	-0.00041	-0.0005	1	0.00023	0.00041	-0.00023	1
12.39291	-4.95577	309.15747	0.01744	0.01577	0.02286	0.16167	1	0.0004	-0.00028	-0.0004	1	0.0003	0.00028	-0.0003	1
12.32033	-5.00542	309.1442	0.00395	0.01889	0.03715	0.11752	1	0.00065	-0.00033	-0.00065	1	7E-05	0.00033	-7E-05	1
12.33849	-4.96985	309.18751	0.00708	0.02265	0.03909	0.10623	1	0.00068	-0.0004	-0.00068	1	0.00012	0.0004	-0.00012	1
12.3102	-4.99866	309.17665	0.01247	0.01661	0.03176	0.09753	1	0.00055	-0.00029	-0.00055	1	0.00022	0.00029	-0.00022	1
12.30868	-5.01044	309.18045	-0.00076	0.01777	0.03626	0.10865	1	0.00063	-0.00031	-0.00063	1	-1E-05	0.00031	1E-05	1
12.28349	-5.06895	309.17866	-0.00944	0.02244	0.03163	0.17473	1	0.00055	-0.00039	-0.00055	1	-0.00016	0.00039	0.00016	1
12.31355	-5.04425	309.16957	-0.00112	0.02759	0.02968	0.16924	1	0.00052	-0.00048	-0.00052	1	-2E-05	0.00048	2E-05	1
12.29084	-5.06529	309.17666	-0.00375	0.02416	0.03883	0.17501	1	0.00068	-0.00042	-0.00068	1	-7E-05	0.00042	7E-05	1
12.21418	-5.03546	309.14801	0.01125	0.03434	0.04025	0.18085	1	0.0007	-0.0006	-0.0007	1	0.0002	0.0006	-0.0002	1
12.39879	-5.01508	309.172	-0.00777	0.04939	0.04234	0.17089	1	0.00074	-0.00086	-0.00074	1	-0.00014	0.00086	0.00014	1
12.18665	-5.07918	309.14907	-0.00477	0.00197	0.02444	0.168	1	0.00043	-3E-05	-0.00043	1	-8E-05	3E-05	8E-05	1
12.39063	-5.01256	309.20369	-0.01724	0.03649	0.01456	0.15535	1	0.00025	-0.00064	-0.00025	1	-0.0003	0.00064	0.0003	1
12.21598	-5.06678	309.29938	-0.00583	0.01352	0.0522	0.16625	1	0.00091	-0.00024	-0.00091	1	-0.0001	0.00024	0.0001	1
11.89312	-5.29035	309.39794	0.02721	-0.03831	0.08467	0.16392	1	0.00148	0.00067	-0.00148	1	0.00047	-0.00067	-0.00047	1
11.60751	-5.47135	309.42169	0.04927	-0.09681	0.13477	0.16231	1	0.00235	0.00169	-0.00235	1	0.00086	-0.00169	-0.00086	1
12.22391	-5.27952	309.56326	0.03782	0.02533	0.21757	0.16303	0.99999	0.0038	-0.00044	-0.0038	0.99999	0.00066	0.00044	-0.00066	1
11.63067	-5.02201	309.54855	0.09671	-0.07067	0.27637	0.15115	0.99999	0.00482	0.00124	-0.00482	0.99999	0.00168	-0.00123	-0.00169	1
10.947	-5.49593	309.68207	0.1684	-0.19696	0.31806	0.17397	0.99998	0.00554	0.00345	-0.00555	0.99998	0.00292	-0.00344	-0.00294	0.99999
11.15324	-6.15801	309.55797	0.13037	-0.05908	0.33419	0.1564	0.99998	0.00583	0.00104	-0.00583	0.99998	0.00227	-0.00103	-0.00228	1
10.36371	-6.65877	309.54754	0.15612	-0.16799	0.28361	0.16483	0.99998	0.00494	0.00295	-0.00495	0.99998	0.00271	-0.00293	-0.00272	0.99999
10.35806	-6.92828	309.978	0.09924	0.1155	-0.11507	0.15497	1	-0.002	-0.00202	0.00201	1	0.00173	0.00202	-0.00173	1
11.38764	-6.98387	311.54908	0.21334	0.83891	-0.2473	0.17656	0.99988	-0.00426	-0.01466	0.00432	0.99998	0.00366	0.01464	-0.00372	0.99989
12.3662	-6.48935	313.45662	0.30039	1.20173	-0.14736	0.16581	0.99978	-0.00246	-0.02099	0.00257	0.99998	0.00519	0.02097	-0.00524	0.99977
12.52088	-6.70897	319.25521	0.78928	0.7592	-0.30035	0.18223	0.9999	-0.00506	-0.01332	0.00524	0.99989	0.01371	0.01325	-0.01377	0.99982
12.53584	-7.37541	329.61334	1.11451	0.0342	-0.45011	0.24349	0.99997	-0.00784	-0.00075	0.00786	0.99978	0.01945	0.0006	-0.01945	0.99981
14.35335	-8.79002	341.60932	1.25098	0.02278	-0.22897	0.25134	0.99999	-0.00399	-0.00048	0.004	0.99975	0.02183	0.0004	-0.02183	0.99976
17.70691	-9.89237	353.95899	1.26052	0.29962	-0.19502	0.1748	0.99998	-0.00329	-0.0053	0.0034	0.99975	0.02198	0.00523	-0.022	0.99974
22.55967	-9.47852	364.85836	1.01486	1.04838	-0.26119	0.17781	0.99982	-0.00423	-0.01837	0.00456	0.99983	0.01763	0.0183	-0.01771	0.99968
28.91504	-7.56014	375.60443	0.48697	2.0041	-0.62075	0.19884	0.99933	-0.01054	-0.03506	0.01083	0.99991	0.00812	0.03497	-0.00849	0.99935
36.44506	-4.5612	386.82973	-0.44759	3.1464	-0.7896	0.25804	0.9984	-0.01421	-0.05477	0.01376	0.99987	-0.00857	0.05489	0.0078	0.99846
43.62564	-0.30115	398.70286	-1.61543	3.9337	-0.61242	0.25685	0.99759	-0.01262	-0.06827	0.01066	0.99952	-0.02892	0.0686	0.02812	0.99725
49.39425	4.0639	412.0411	-2.33536	4.09327	-0.39064	0.26453	0.99743	-0.00972	-0.07104	0.0068	0.99913	-0.04123	0.07138	0.04064	0.99662
52.99352	7.13809	428.67968	-2.00355	3.85287	-0.12661	0.30926	0.99774	-0.00456	-0.06708	0.0022	0.99938	-0.03511	0.06719	0.03488	0.99713
53.4681	7.20354	446.19556	-0.39959	2.93923	0.44659	0.32313	0.99865	0.00744	-0.05133	-0.00778	0.99995	-0.00657	0.05128	0.00696	0.99866
51.62678	4.64403	463.98282	1.53243	2.07641	0.3929	0.48906	0.99932	0.00782	-0.03604	-0.00685	0.99961	0.02699	0.03623	-0.02673	0.99899
49.14624	0.0236	483.04439	3.15184	1.66546	0.27853	0.45227	0.99957	0.00645	-0.02875	-0.00486	0.99847	0.05512	0.02906	-0.05496	0.99807
46.71356	-6.06744	503.87004	4.35097	1.75938	0.67316	0.31108	0.99946	0.01404	-0.02972	-0.01174	0.99702	0.07622	0.0307	-0.07583	0.99665
44.76575	-11.26477	527.55176	4.80818	2.261	1.01175	0.33515	0.99907	0.0209	-0.03783	-0.01764	0.99627	0.0845	0.03945	-0.08375	0.99571
42.55207	-14.18264	555.0716	4.64259	2.13245	0.64195	0.35126	0.99924	0.01418	-0.03618	-0.0112	0.99662	0.08135	0.03721	-0.08088	0.99603
40.2944	-15.32317	585.70451	4.17087	2.38421	-0.2272	0.4131	0.99913	-0.00093	-0.04178	0.00396	0.99736	0.07257	0.0416	-0.07267	0.99649
39.64916	-14.45223	617.51688	3.44883	3.40483	-0.66972	0.37313	0.99817	-0.00809	-0.05998	0.01167	0.99816	0.05946	0.05939	-0.06005	0.99643
40.68015	-11.75477	647.68648	2.37665	5.02202	-1.11412	0.4225	0.99597	-0.0158	-0.08825	0.01937	0.99902	0.03976	0.08754	-0.04131	0.9953
41.36036	-8.14203	675.88033	2.02705	6.06861	-1.71849	0.52212	0.99395	-0.02623	-0.10667	0.02982	0.99904	0.03219	0.10572	-0.03517	0.99377
40.49949	-2.71804	704.47838	1.55226	6.47094	-2.01631	0.37308	0.99301	-0.03212	-0.11354	0.03496	0.99912	0.02311	0.1127	-0.02692	0.99326
37.60967	4.3303	734.60373	0.61618	6.44567	-2.26849	0.36736	0.9929	-0.03837	-0.11259	0.03933	0.99921	0.0063	0.11226	-0.01069	0.99362
33.39192	12.64049	764.99931	-0.69554	6.43174	-3.21899	0.36482	0.99214	-0.05751	-0.11115	0.0558	0.99827	-0.01841	0.11202	0.01206	0.99363
28.13133	23.24351	794.6282	-2.70671	6.50458	-4.17617	0.3917	0.99092	-0.07808	-0.10942	0.07235	0.99584	-0.05534	0.11328	0.04692	0.99245
